CustomModule19 Id,Portfolio Name,Portfolio Owner,Portfolio Owner ID,Created By,Created by ID,Modified By,Modified by ID,Created Time,Modified Time,Last Activity Time,Tag,Unsubscribed Mode,Unsubscribed Time,AppStore URL,Video,Website,Title,GooglePlay URL,Potential,Review,Categories,Industries,Live in Portfolio,Technologies,Featured Image,Published,Internal Use Only,URL,What Saritasa Did,Our Solution,Images,Quote,Overview,Key Features,Their Challenge,Status,AM Notes?,PM Approved,PM Notes?,PM Approval Date,AM Approval Date,AM Approved,Project Manager,Project Manager Id,Account Manager,Account Manager Id,Account
zcrm_339855000077549152,The Body Code App Development,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Sabrina Froehlich,zcrm_339855000021601023,2020-10-29 19:32:03,2021-10-12 17:43:44,2021-10-12 17:43:44,,,,,,http://bodycodehealingsystem.com/,The Body Code App Development,,,zcrm_339855000064158268,Mobile;Web,Medical / Pharma;Lifestyle,true,.NET;Android;Angular.JS;AWS;iOS,TheBodyCode_featured.jpg,2018-06-20 15:47:49,false,https://www.saritasa.com/portfolio/the-body-code-app-development/,"HTML5 Programming

In order to build a hybrid application that works across a range of devices, our programmers built the app using their extensive experience with the HTML5 programming language.

UI/UX

Our design team focused on creating an easy-to-use, understandable user interface to allow people new to The Body Code to easily learn the system and provide accessibility on desktop and mobile devices.

Cordova SDK

Our team utilized Apache Cordova to efficiently build a hybrid application that allows the app to be used on Windows, iOS, Android, and Mac devices.

Content Input

The Body Code contains a massive amount of information, including PDF manuals and Youtube videos, that our team imported and organized in the application.","The Body Code is a hybrid app system that works on Windows, iOS, Android, and Mac devices. It works by offering the user a series of questions which allows it to narrow down what could be wrong with your body and offer the possible solutions.",TheBodyCode_screenshots.jpg,,,,"The Body Code is a natural healing process pioneered by Dr. Bradley Nelson that promotes better health, wealth, and relationships. Over the years, Dr. Nelson has compiled a massive amount of knowledge and information which is collectively referred to as “The Body Code” and that he wanted to share with the world.

He came to us with a goal: to create an application that allows ordinary people to train with and use the Body Code system to promote natural healing.",,,false,,,,false,Anton Zimin,zcrm_339855000048342126,Stan Kang,zcrm_339855000003162011,
zcrm_339855000077549153,Harvey CRM Development,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Vadik Kuznetsov,zcrm_339855000038274001,2020-10-29 19:32:03,2021-07-28 13:14:51,2021-07-28 13:14:51,,,,,,http://www.harveyllc.com/,Harvey CRM Development,,,,Web,Financial,true,React.JS,HarveyCRM_featured.jpg,2018-06-20 15:42:24,false,https://www.saritasa.com/portfolio/harvey-crm-development/,"Client Testing

Due to the complicated business logic within their legacy CRM, our team worked with the client to get them involved in testing the system.

Complex Logic

Our team reverse engineered the code in some areas of the CRM in order to get an understanding of the business logic, and analyzed the original code in order to gain deeper knowledge of the logic.

Programming Language

Our development team built the backend CRM using the ReactJS programming language.

Reporting Tools

The rebuilt CRM manages Harvey & Company’s entire backend process, including all of their reporting.","Our team developed an advanced, modern CRM for Harvey & Company, LLC to provide their team with robust organizational tools to increase efficiency in workflow processes.",HarveyCRM_screenshots.jpg,"Due to the sensitive nature of Harvey & Company LLC’s CRM, Saritasa is unable to share actual photos of the system.",,,"Harvey & Company, LLC is an industry-leading principal investment and acquisition advisory firm that pursues investments in a wealth of different sectors. They offer advice, investment opportunities, and leading acquisition strategies.

They came to us needing to update their outdated customer relationship management (CRM) system, which contained a vast amount of complicated business logic.",,,false,,,,false,Vadik Kuznetsov,zcrm_339855000038274001,Michelle Rice,zcrm_339855000004563032,
zcrm_339855000077549154,SDN – Scutwork Website,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,2020-10-29 19:32:03,2021-07-01 10:48:46,2021-07-01 10:48:46,,,,,,https://www.scutwork.com/,SDN – Scutwork Website,,,,Web,Education;Medical / Pharma,true,Python,Scutwork_featured.jpg,2018-06-20 15:33:00,false,https://www.saritasa.com/portfolio/sdn-scutwork-website/,"Custom Development

The website was custom developed using Python in order to build a solution tailored to SDN’s needs.

Programs Catalogue

The website allows students to search through a programs catalog in order to access reviews and ratings for each program.

Integration

The Scutwork website was seamlessly integrated with the current Student Doctor Network portal in order to maintain ease-of-use and a flow.","Our team has worked with the Student Doctor Network on several projects over the years, and were a perfect choice for upgrading the Scutwork website as well.",Scutwork_screenshots.jpg,,,,"The Scutwork website is an extension of the Student Doctor Network that focuses on insights on residency programs. The Student Doctor Network is a nonprofit organization composed of students and practicing doctors with the goal of training current students to become successful healthcare professionals.

SDN wanted to upgrade Scutwork to become an improved resource: useful and accessible to all students.",,,false,,,,false,Kostya Bukin,zcrm_339855000038345001,,,
zcrm_339855000077549155,Save Wave App Development,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Sabrina Froehlich,zcrm_339855000021601023,2020-10-29 19:32:03,2021-10-12 17:43:26,2021-10-12 17:43:26,,,,,,,Save Wave App Development,,,,Mobile,Retail / eCommerce;Lifestyle,true,Android;iOS;Java;Swift,SaveWave_featured.jpg,2018-06-20 15:23:51,false,https://www.saritasa.com/portfolio/save-wave-app-development/,"iOS Development

Our team of developers who specialize in native iOS development built the iOS version of the SaveWave app using the Swift programming language.

Android Development

The SaveWave Android app was developed for the Android platform using the native programming language, Java.

Categorization

SaveWave allows users to filter coupons and search through categories to find coupons relevant to their interests.

Location-Tracking

 The SaveWave app utilizes GPS technology in order to present offers and coupons based on location.","Saritasa worked with the creators of SaveWave to develop an app for consumers to access local “DigiDeals” at anytime and anywhere, without the need to cut paper coupons. At the same time as providing discounts to consumers, SaveWave allows merchants to promote their businesses to consumers, making it a win-win for both sides.",SaveWave_screenshots.jpg,,,,"Couponing is a huge, messy, and disorganized industry. Over 307 billion coupons were distributed in the United States in 2016 alone, making the potential value huge to both consumers and businesses. The issue with traditional couponing is that it’s time-consuming, wastes tons of paper, and generally disorganized. Consumers get coupons from their receipts, emails, newspapers, magazines, stores, and other various places, making it hard to gather and compare them all in one place.

The creators of Save Wave recognized these issues and wanted to create a way to eliminate the outdated paper coupons and deliver a practical, convenient solution to modern-day couponers.",,,false,,,,false,,,,,
zcrm_339855000077549156,Conexem Software Development,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Anton Zimin,zcrm_339855000048342126,2020-10-29 19:32:03,2021-07-21 12:28:02,2021-07-21 12:28:02,,,,,,http://conexem.com/,Conexem Software Development,,,,Web,Medical / Pharma,true,.NET;Azure;SQL Server,Conexem_featured.jpg,2018-06-20 15:16:42,false,https://www.saritasa.com/portfolio/conexem-software-development/,".NET Development

Our team of expert developers used the .NET framework to create a web-based application hosted on Microsoft Azure.

Add-On Development

Conexem already had a preexisting system which we built onto in order to expand their platform’s capabilities.

Medical Regulations

The medical field has a large number of regulations and rules in place. Our team worked with the client to build a web app that is in full compliance with all requirements for the medical industry.","Our team built a platform for a medical practice management software that allows doctors to access electronic health records, handle compensation claims, track critical timelines, and more.",Conexem_screenshots.jpg,,,,"Scheduling appointments, tracking and handling compensation claims, billing insurance companies, and general organization management is complicated and difficult for medical practices. Conexem is a tool that efficiently manages organization and navigates the complexities of the California Workers’ Compensation system.",,,false,,,,false,Anton Zimin,zcrm_339855000048342126,Nik Froehlich,zcrm_339855000000037003,
zcrm_339855000077549157,Sezeen Auction Platform,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Artem Razvodov,zcrm_339855000031015001,2020-10-29 19:32:03,2021-07-21 14:03:11,2021-07-21 14:03:11,,,,,,,Sezeen Auction Platform,,,,Web,Automotive,true,Angular.JS;PHP,SezeenAuction_featured.jpg,2018-06-20 15:07:47,false,https://www.saritasa.com/portfolio/sezeen-auction-platform/,"Custom Development

Our team developed a custom solution for Modern Motors to deliver a car-exclusive online auction.

Filters

The auction site contains a variety of filters so that potential buyers can find the exact cars that they want. They are able to filter by year, make, model, country, and more!

Programming Languages

Our team used PHP, HTML, and Angular.JS to develop the Sezeen auction website.

Backend System

The admin portal allows an administrators to control the auctions, add users, and handle payments for the cars.","Saritasa worked with Modern Motors, Inc. to develop a state of the art auction system with real-time bidding and information in order to provide the best possible environment for the buyers and sellers.",SezeenAuction_screenshots.jpg,,,,"Modern Motors, Inc. wanted to build the world’s first (and only) international platform that allowed users to sell and bid on cars online. Their goal is to provide an easy-to-use, accessible tool for both the seller and buyer in online car auctions.",,,false,,,,false,Artem Razvodov,zcrm_339855000031015001,,,
zcrm_339855000077549158,Organizer App,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Sabrina Froehlich,zcrm_339855000021601023,2020-10-29 19:32:03,2021-10-12 17:43:12,2021-10-12 17:43:12,,,,,,,Organizer App,,,,Mobile,Lifestyle,true,iOS,Organizer_featured.jpg,2018-03-21 18:15:49,false,https://www.saritasa.com/portfolio/organizer-app/,"Programming

Developed with Objective C for practical use and API implementation, Organizer creates a secure, private space for iPad devices to house all contacts.

API Integration

Native Facebook API implemented so users can easily import contact information for friends and family directly into the application.

Functionality

Set recurring events, meetings, phone calls, dates, etc. within the app. Notes can be created per contact and customized at any time.

UI/UX

Minimalism and ease-of-use were our goal when designing the Organizer app. We built an app that is both secure and user-friendly.",Organizer serves a simple purpose — to establish and maintain a sense of coordination and harmony in the life of consumers.,Organizer_screenshots.jpg,,,,"With so many applications available for download, and more being added daily, things get a little too complicated. Technology is complex enough as is, and with too many options, it starts to get a bit convoluted. As an advanced technology solutions company with hundreds of clients and projects, we know how important organization is to success — which is why we’ve simplified things with our contacts app, Organizer.",,,false,,,,false,,,,,
zcrm_339855000077549159,Steer Tech Website Development,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Sabrina Froehlich,zcrm_339855000021601023,2020-10-29 19:32:03,2021-02-08 14:05:03,2021-02-08 14:05:03,,,,,,https://steer-tech.com/,Steer Tech Website Development,,,,Web,Automotive,true,PHP;Wordpress,SteerTech_featured.jpg,2018-02-14 14:44:54,false,https://www.saritasa.com/portfolio/steer-tech-website-development/,"Programming Language

Our developers utilized the PHP programming language when developing the Steer Tech website to provide high reliability and performance within their budget.

Short Timeline

Our team operated on a shoestring timeline, with only 3 weeks from project kickoff to a hard launch in order for Steer Tech to be ready to present at the annual CES trade show.

WordPress Development

The Steer Tech marketing website was developed using WordPress as a CMS to allow ease-of-use and flexibly for the client when editing site content.","Despite the short timeline, our team managed to deliver a sleek, modern website to fit the client’s showcasing needs.",SteerTech_screenshots.jpg,,,,"Steer Tech is an autonomous driving technology company that created a fully autonomous parking technology for cars to self-park in designated lots. They were planning to attend CES, one of the largest trade shows for showcasing innovative technologies to the world, but needed a website to direct interested parties to for more information.

They had a fast-approaching deadline and needed to create a consumer-facing website that properly displayed their innovation and technological achievements.",,,false,,,,false,,,,,
zcrm_339855000077549160,Form I-9 Compliance Software Development,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Sabrina Froehlich,zcrm_339855000021601023,2020-10-29 19:32:03,2021-10-12 17:42:59,2021-10-12 17:42:59,,,,,,https://www.formi9.com/,Form I-9 Compliance Software Development,,,,Custom;Web,Business Services;Legal / Insurance,true,.NET;Authorize.NET;AWS;SQL Server,FormI9_featured.jpeg,2018-01-29 13:50:23,false,https://www.saritasa.com/portfolio/form-i-9-compliance-software-development/,"Legacy System

Our developers worked with pre-existing Form I-9 application and legacy code to build the updated software up to their standards to deliver a secure, robust software solution.

Mission Critical Application

Due to the nature of the software system handling massive amounts of sensitive data and the need for tight security, our team is on call 24/7 to prevent and deal with system errors and outages.

.NET Development

Our team built an advanced web-based technology by utilizing the .NET programming language in order to deliver a seamless responsive interface and security across every page of the application.

Customization

The Electronic I-9 Software allows to Form I-9 Compliance clients to customize their portals fit their needs.","In order for a company to hire an employee in the US, they must complete a Form I-9, which is used to verify the identity and employment authorization of the hired individual. Form I-9 Compliance, LLC wanted to create an easy, paperless way for employers to fill out the required Form I-9 in order to save time and provide an efficient solution.",FormI9_screenshots.jpeg,"“I would like to thank the Saritasa team for helping to successfully migrate our application to the cloud last weekend. It has gone exceptionally well and we are deeply grateful for the skill, planning, diligence and hard work you have displayed during this process. This move will make Form I-9 Compliance a stronger, more scalable company and we appreciate your efforts in making this a reality. Excellent job!” — Chas R. Patterson, Form I-9 Compliance",,,"In order for a company to hire an employee in the US, they must complete a Form I-9, which is used to verify the identity and employment authorization of the hired individual. Form I-9 Compliance, LLC wanted to create an easy, paperless way for employers to fill out the required Form I-9 in order to save time and provide an efficient solution.",,,false,,,,false,Anton Zimin,zcrm_339855000048342126,Nik Froehlich,zcrm_339855000000037003,
zcrm_339855000077549161,uCapture Mobile App Development,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Artem Razvodov,zcrm_339855000031015001,2020-10-29 19:32:03,2021-07-21 14:02:52,2021-07-21 14:02:52,,,,,,https://www.ucapture.com/,uCapture Mobile App Development,,,,Mobile,Retail,true,iOS;Swift,uCapture_featured.png,2018-01-12 10:11:19,false,https://www.saritasa.com/portfolio/ucapture/,"Shop & Save
uCapture incentivize users to reduce their carbon footprint by providing coupons to thousands of online retailers. While consumers go about making their daily purchases they save – both money and the environment. They can shop via the mobile app, website, or even the browser extension.


Carbon Offsets
A portion of each purchase a user makes gets donated to Carbon Offset projects, such as; reforestation, methane capture, and renewable energy. They have a tracker to show users how much of an impact each purchase they make has. Each dollar spent can help offset anywhere between 4 lbs to 138 lbs of carbon.


Native Development
uCapture is also available as a mobile iOS app, allowing a user to shop at all their favorite stores via the app and help fund carbon offset project when doing so. Our team of expert iOS developers built the app via Apple’s native programming language, Swift.","uCapture utilizes the simplicity of technology to make it easy for people to reduce their carbon footprint without needing to change anything in their daily routine. By partnering with thousands of websites, uCapture gets a portion of the money you spend and contributes it to carbon offset projects. It’s as easy as downloading the app or extension.",uCapture_screenshots.jpg,,,,"Humans consume a lot and that consumption produces a massive amount of waste. The average American is responsible for 20 tons of CO2 per year, and with over 325 million Americans, the amount that we contribute to global warming is staggering. Simply watching a 50” TV created 500 lbs of CO2 per year. Daily, the average American is responsible for over 100 lbs of CO2.

The brains behind uCapture wanted to create a tool to help reduce our environmental impact and lead to a greener future. They needed something easy for the general consumer to use in order to lower the barrier to entry and actually make a change for the greater good.",,,false,,,,false,Artem Razvodov,zcrm_339855000031015001,,,
zcrm_339855000077549162,The Penny Hoarder VR App,Kostya Bukin,zcrm_339855000038345001,Kostya Bukin,zcrm_339855000038345001,Sabrina Froehlich,zcrm_339855000021601023,2020-10-29 19:32:03,2021-02-08 14:08:13,2021-02-08 14:08:13,,,,,https://www.youtube.com/watch?v=IAEuSqO28n4,,The Penny Hoarder VR App,,,,AR/VR,Education;Financial,true,Unity,PennyHoarder_featured.png,2017-12-20 15:39:25,false,https://www.saritasa.com/portfolio/the-penny-hoarder-vr-app/,"SteamVR

HTC Vive experience utilizing the SteamVR tools to support the game experience within a virtual space.

Unity Development

The game experience was built using the Unity engine.

Environment Development

Implementation of 3D assets and animations to create the underwater environment and experience.

3D Modeling

3D design and modeling to create a fun and engaging set of scenes to enhance user experience allowing them to interact with all other implemented features.",The Penny Hoarder VR App was built for the HTC Vive. The app provides a 2-3 minute underwater game experience for users to collect sinking coins within a virtual space using the HTC Vive headset and controllers. The Penny Hoarder VR App was primarily developed with Unity and SteamVR. Various assets available for purchase were also implemented to create the realistic 3D underwater atmosphere.,,,,,"The client wanted to create a cutting edge, virtual reality application for use at a major financial trade show to entice visitors to the booth and to show they are on the forefront of technology in their industry. Thus, the Penny Hoarder VR App was born.",,,false,,,,false,,,,,
